EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome,State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalanceRating,SelfRating,ManagerRating
8A40-C85A,Reggie,Matthewman,Female,44,"Some Travel",Technology,28,CA,"Black or African American","Bachelors ","Information Systems","Software Engineer",Married,53325,1,Yes,2012-02-28,No,10,4,8,4,2017-06-10,"Very Satisfied","Very Satisfied",Dissatisfied,3,1,"Needs Improvement",5,4
8A40-C85A,Reggie,Matthewman,Female,44,"Some Travel",Technology,28,CA,"Black or African American","Bachelors ","Information Systems","Software Engineer",Married,53325,1,Yes,2012-02-28,No,10,4,8,4,2016-06-10,"Satisfied ","Very Satisfied",Dissatisfied,2,0,"Above and Beyond",5,4
2B08-7D3D,Roderic,Daddow,Male,45,"Some Travel",Sales,19,IL,White,"Masters ","Marketing ","Sales Representative",Married,47326,1,No,2012-02-29,No,10,10,10,10,2020-08-09,Neutral,"Satisfied ","Very Satisfied",2,0,"Above and Beyond",4,4
2B08-7D3D,Roderic,Daddow,Male,45,"Some Travel",Sales,19,IL,White,"Masters ","Marketing ","Sales Representative",Married,47326,1,No,2012-02-29,No,10,10,10,10,2019-08-10,"Very Satisfied",Neutral,Neutral,1,1,"Meets Expectation",4,4
2B08-7D3D,Roderic,Daddow,Male,45,"Some Travel",Sales,19,IL,White,"Masters ","Marketing ","Sales Representative",Married,47326,1,No,2012-02-29,No,10,10,10,10,2018-08-10,"Very Satisfied",Dissatisfied,"Very Satisfied",3,0,"Needs Improvement",5,5
2B08-7D3D,Roderic,Daddow,Male,45,"Some Travel",Sales,19,IL,White,"Masters ","Marketing ","Sales Representative",Married,47326,1,No,2012-02-29,No,10,10,10,10,2017-08-10,"Very Satisfied",Neutral,"Very Satisfied",1,1,"Needs Improvement",4,4
2B08-7D3D,Roderic,Daddow,Male,45,"Some Travel",Sales,19,IL,White,"Masters ","Marketing ","Sales Representative",Married,47326,1,No,2012-02-29,No,10,10,10,10,2016-08-10,"Very Satisfied","Satisfied ","Satisfied ",1,1,"Exceeds Expectation ",3,2
C96F-0F3B,Jessa,Glasscoo,Female,41,"Some Travel",Sales,16,CA,White,"No Formal Qualifications","Marketing ","Sales Representative",Married,48147,1,No,2012-03-01,No,10,8,10,5,2020-02-08,"Satisfied ",Neutral,Dissatisfied,3,1,"Above and Beyond",5,4
C96F-0F3B,Jessa,Glasscoo,Female,41,"Some Travel",Sales,16,CA,White,"No Formal Qualifications","Marketing ","Sales Representative",Married,48147,1,No,2012-03-01,No,10,8,10,5,2019-02-08,Neutral,Dissatisfied,"Very Satisfied",2,1,"Needs Improvement",4,4
C96F-0F3B,Jessa,Glasscoo,Female,41,"Some Travel",Sales,16,CA,White,"No Formal Qualifications","Marketing ","Sales Representative",Married,48147,1,No,2012-03-01,No,10,8,10,5,2018-02-08,Neutral,"Satisfied ","Very Satisfied",2,2,"Exceeds Expectation ",4,3
C96F-0F3B,Jessa,Glasscoo,Female,41,"Some Travel",Sales,16,CA,White,"No Formal Qualifications","Marketing ","Sales Representative",Married,48147,1,No,2012-03-01,No,10,8,10,5,2017-02-08,"Very Satisfied","Satisfied ",Neutral,2,3,"Needs Improvement",5,5
9DFE-1FD5,Angel,Hazeup,Male,42,"Some Travel","Human Resources",4,IL,"Black or African American","Bachelors ","Human Resources","HR Manager",Married,463051,1,No,2012-03-01,No,10,0,10,7,2020-02-09,Neutral,Neutral,"Very Satisfied",3,0,"Exceeds Expectation ",5,5
9DFE-1FD5,Angel,Hazeup,Male,42,"Some Travel","Human Resources",4,IL,"Black or African American","Bachelors ","Human Resources","HR Manager",Married,463051,1,No,2012-03-01,No,10,0,10,7,2019-02-09,"Satisfied ",Dissatisfied,Neutral,2,0,"Needs Improvement",3,2
9DFE-1FD5,Angel,Hazeup,Male,42,"Some Travel","Human Resources",4,IL,"Black or African American","Bachelors ","Human Resources","HR Manager",Married,463051,1,No,2012-03-01,No,10,0,10,7,2018-02-09,Neutral,"Satisfied ",Neutral,1,0,"Meets Expectation",5,4
9DFE-1FD5,Angel,Hazeup,Male,42,"Some Travel","Human Resources",4,IL,"Black or African American","Bachelors ","Human Resources","HR Manager",Married,463051,1,No,2012-03-01,No,10,0,10,7,2017-02-09,Neutral,Dissatisfied,Neutral,3,2,"Above and Beyond",3,3
C0A1-EB7D,Leona,McKnish,Female,36,"Some Travel",Technology,32,CA,"Asian or Asian American","Bachelors ","Computer Science","Senior Software Engineer",Married,111294,1,No,2012-03-02,No,10,8,8,10,2020-01-04,Neutral,"Very Satisfied",Neutral,3,1,"Meets Expectation",5,5
C0A1-EB7D,Leona,McKnish,Female,36,"Some Travel",Technology,32,CA,"Asian or Asian American","Bachelors ","Computer Science","Senior Software Engineer",Married,111294,1,No,2012-03-02,No,10,8,8,10,2019-01-04,Neutral,Dissatisfied,"Very Satisfied",2,1,"Above and Beyond",5,4
C0A1-EB7D,Leona,McKnish,Female,36,"Some Travel",Technology,32,CA,"Asian or Asian American","Bachelors ","Computer Science","Senior Software Engineer",Married,111294,1,No,2012-03-02,No,10,8,8,10,2018-01-04,"Very Satisfied","Satisfied ","Very Satisfied",1,0,"Exceeds Expectation ",4,4
C0A1-EB7D,Leona,McKnish,Female,36,"Some Travel",Technology,32,CA,"Asian or Asian American","Bachelors ","Computer Science","Senior Software Engineer",Married,111294,1,No,2012-03-02,No,10,8,8,10,2017-01-04,"Satisfied ","Very Satisfied","Satisfied ",1,0,"Above and Beyond",3,3
5731-90E6,Leonidas,Clarke-Williams,Non-Binary,35,"No Travel ",Technology,27,CA,"Asian or Asian American","Bachelors ","Computer Science","Analytics Manager",Single,542695,0,No,2012-03-02,No,10,5,5,1,2020-06-30,"Satisfied ",Dissatisfied,Neutral,3,3,"Exceeds Expectation ",3,3
5731-90E6,Leonidas,Clarke-Williams,Non-Binary,35,"No Travel ",Technology,27,CA,"Asian or Asian American","Bachelors ","Computer Science","Analytics Manager",Single,542695,0,No,2012-03-02,No,10,5,5,1,2019-07-01,Neutral,Dissatisfied,"Very Satisfied",1,2,"Exceeds Expectation ",5,4
5731-90E6,Leonidas,Clarke-Williams,Non-Binary,35,"No Travel ",Technology,27,CA,"Asian or Asian American","Bachelors ","Computer Science","Analytics Manager",Single,542695,0,No,2012-03-02,No,10,5,5,1,2018-07-01,"Very Satisfied",Neutral,Neutral,3,2,"Exceeds Expectation ",5,5
5731-90E6,Leonidas,Clarke-Williams,Non-Binary,35,"No Travel ",Technology,27,CA,"Asian or Asian American","Bachelors ","Computer Science","Analytics Manager",Single,542695,0,No,2012-03-02,No,10,5,5,1,2017-07-01,"Very Satisfied",Neutral,"Satisfied ",3,1,"Needs Improvement",5,4
5731-90E6,Leonidas,Clarke-Williams,Non-Binary,35,"No Travel ",Technology,27,CA,"Asian or Asian American","Bachelors ","Computer Science","Analytics Manager",Single,542695,0,No,2012-03-02,No,10,5,5,1,2016-07-01,Neutral,"Satisfied ",Dissatisfied,1,1,"Above and Beyond",4,4
FD3F-5255,Quintilla,Wyllt,Female,45,"Some Travel",Technology,2,IL,White,"No Formal Qualifications","Information Systems","Data Scientist",Divorced,64795,3,Yes,2012-03-03,No,10,5,8,10,2020-04-18,"Satisfied ","Very Satisfied","Satisfied ",1,1,"Exceeds Expectation ",3,2
FD3F-5255,Quintilla,Wyllt,Female,45,"Some Travel",Technology,2,IL,White,"No Formal Qualifications","Information Systems","Data Scientist",Divorced,64795,3,Yes,2012-03-03,No,10,5,8,10,2019-04-19,"Satisfied ",Neutral,"Very Satisfied",1,3,"Needs Improvement",3,3
FD3F-5255,Quintilla,Wyllt,Female,45,"Some Travel",Technology,2,IL,White,"No Formal Qualifications","Information Systems","Data Scientist",Divorced,64795,3,Yes,2012-03-03,No,10,5,8,10,2018-04-19,Neutral,Dissatisfied,"Satisfied ",3,1,"Meets Expectation",3,2
FD3F-5255,Quintilla,Wyllt,Female,45,"Some Travel",Technology,2,IL,White,"No Formal Qualifications","Information Systems","Data Scientist",Divorced,64795,3,Yes,2012-03-03,No,10,5,8,10,2017-04-19,Neutral,"Satisfied ","Very Satisfied",3,1,"Needs Improvement",4,3
FD3F-5255,Quintilla,Wyllt,Female,45,"Some Travel",Technology,2,IL,White,"No Formal Qualifications","Information Systems","Data Scientist",Divorced,64795,3,Yes,2012-03-03,No,10,5,8,10,2016-04-19,"Very Satisfied",Neutral,Dissatisfied,2,3,"Needs Improvement",3,3
132B-F2B2,Erica,Dracksford,Female,35,"Some Travel",Technology,36,CA,White,"Masters ","Computer Science","Software Engineer",Married,59086,1,Yes,2012-03-04,No,10,2,8,4,2020-07-09,"Very Satisfied","Very Satisfied","Very Satisfied",2,0,"Exceeds Expectation ",3,3
132B-F2B2,Erica,Dracksford,Female,35,"Some Travel",Technology,36,CA,White,"Masters ","Computer Science","Software Engineer",Married,59086,1,Yes,2012-03-04,No,10,2,8,4,2019-07-10,"Satisfied ","Very Satisfied","Satisfied ",1,2,"Exceeds Expectation ",4,4
132B-F2B2,Erica,Dracksford,Female,35,"Some Travel",Technology,36,CA,White,"Masters ","Computer Science","Software Engineer",Married,59086,1,Yes,2012-03-04,No,10,2,8,4,2018-07-10,"Satisfied ","Very Satisfied",Dissatisfied,2,0,"Needs Improvement",4,4
132B-F2B2,Erica,Dracksford,Female,35,"Some Travel",Technology,36,CA,White,"Masters ","Computer Science","Software Engineer",Married,59086,1,Yes,2012-03-04,No,10,2,8,4,2017-07-10,Neutral,"Satisfied ",Dissatisfied,1,3,"Above and Beyond",5,5
132B-F2B2,Erica,Dracksford,Female,35,"Some Travel",Technology,36,CA,White,"Masters ","Computer Science","Software Engineer",Married,59086,1,Yes,2012-03-04,No,10,2,8,4,2016-07-10,"Very Satisfied","Very Satisfied",Neutral,3,0,"Meets Expectation",3,2
9DB2-76B3,Buck,Klawi,Male,41,"Some Travel",Sales,17,NY,White,"Bachelors ",Economics,"Sales Executive",Married,116966,2,No,2012-03-04,No,10,4,10,7,2020-07-24,Neutral,Dissatisfied,"Very Satisfied",3,1,"Needs Improvement",4,4
9DB2-76B3,Buck,Klawi,Male,41,"Some Travel",Sales,17,NY,White,"Bachelors ",Economics,"Sales Executive",Married,116966,2,No,2012-03-04,No,10,4,10,7,2019-07-25,"Very Satisfied","Satisfied ",Dissatisfied,1,0,"Exceeds Expectation ",3,2
9DB2-76B3,Buck,Klawi,Male,41,"Some Travel",Sales,17,NY,White,"Bachelors ",Economics,"Sales Executive",Married,116966,2,No,2012-03-04,No,10,4,10,7,2018-07-25,Neutral,Dissatisfied,"Very Dissatisfied",1,2,"Needs Improvement",3,3
9DB2-76B3,Buck,Klawi,Male,41,"Some Travel",Sales,17,NY,White,"Bachelors ",Economics,"Sales Executive",Married,116966,2,No,2012-03-04,No,10,4,10,7,2017-07-25,"Satisfied ",Neutral,Neutral,2,3,"Needs Improvement",4,3
9DB2-76B3,Buck,Klawi,Male,41,"Some Travel",Sales,17,NY,White,"Bachelors ",Economics,"Sales Executive",Married,116966,2,No,2012-03-04,No,10,4,10,7,2016-07-25,"Very Satisfied",Neutral,Dissatisfied,1,1,"Exceeds Expectation ",5,4
4969-9A35,Thekla,Flintuff,Non-Binary,39,"Frequent Traveller",Technology,8,CA,"Asian or Asian American","Masters ","Information Systems","Software Engineer",Single,137427,0,Yes,2012-03-04,No,10,9,10,8,2019-11-28,"Satisfied ",Neutral,"Very Satisfied",2,0,"Exceeds Expectation ",5,5
4969-9A35,Thekla,Flintuff,Non-Binary,39,"Frequent Traveller",Technology,8,CA,"Asian or Asian American","Masters ","Information Systems","Software Engineer",Single,137427,0,Yes,2012-03-04,No,10,9,10,8,2018-11-28,"Very Satisfied","Satisfied ","Very Satisfied",1,2,"Above and Beyond",3,2
4969-9A35,Thekla,Flintuff,Non-Binary,39,"Frequent Traveller",Technology,8,CA,"Asian or Asian American","Masters ","Information Systems","Software Engineer",Single,137427,0,Yes,2012-03-04,No,10,9,10,8,2017-11-28,"Satisfied ",Dissatisfied,"Satisfied ",3,0,"Meets Expectation",5,5
4969-9A35,Thekla,Flintuff,Non-Binary,39,"Frequent Traveller",Technology,8,CA,"Asian or Asian American","Masters ","Information Systems","Software Engineer",Single,137427,0,Yes,2012-03-04,No,10,9,10,8,2016-11-28,Neutral,Neutral,Neutral,2,2,"Needs Improvement",4,3
0CED-EE28,Ruthy,Pena,Female,48,"Some Travel",Technology,25,CA,White,"No Formal Qualifications","Computer Science","Data Scientist",Married,47464,0,No,2012-03-06,No,10,4,8,10,2019-12-20,"Satisfied ","Satisfied ",Dissatisfied,2,0,"Above and Beyond",4,3
0CED-EE28,Ruthy,Pena,Female,48,"Some Travel",Technology,25,CA,White,"No Formal Qualifications","Computer Science","Data Scientist",Married,47464,0,No,2012-03-06,No,10,4,8,10,2018-12-20,"Very Satisfied","Very Satisfied","Very Satisfied",1,0,"Meets Expectation",4,3
0CED-EE28,Ruthy,Pena,Female,48,"Some Travel",Technology,25,CA,White,"No Formal Qualifications","Computer Science","Data Scientist",Married,47464,0,No,2012-03-06,No,10,4,8,10,2017-12-20,"Satisfied ",Dissatisfied,Neutral,1,1,"Meets Expectation",3,3
0CED-EE28,Ruthy,Pena,Female,48,"Some Travel",Technology,25,CA,White,"No Formal Qualifications","Computer Science","Data Scientist",Married,47464,0,No,2012-03-06,No,10,4,8,10,2016-12-20,Neutral,Neutral,Neutral,3,1,"Needs Improvement",5,5
D077-169C,Gustavo,Chatel,Male,46,"Some Travel",Sales,20,CA,"Black or African American","High School ","Technical Degree","Sales Executive",Married,150731,2,No,2012-03-06,No,10,8,9,3,2020-03-16,"Very Satisfied",Neutral,Dissatisfied,1,1,"Above and Beyond",3,2
D077-169C,Gustavo,Chatel,Male,46,"Some Travel",Sales,20,CA,"Black or African American","High School ","Technical Degree","Sales Executive",Married,150731,2,No,2012-03-06,No,10,8,9,3,2019-03-17,"Satisfied ",Neutral,"Very Satisfied",3,1,"Needs Improvement",5,4
D077-169C,Gustavo,Chatel,Male,46,"Some Travel",Sales,20,CA,"Black or African American","High School ","Technical Degree","Sales Executive",Married,150731,2,No,2012-03-06,No,10,8,9,3,2018-03-17,Neutral,Dissatisfied,Neutral,3,3,"Above and Beyond",5,4
D077-169C,Gustavo,Chatel,Male,46,"Some Travel",Sales,20,CA,"Black or African American","High School ","Technical Degree","Sales Executive",Married,150731,2,No,2012-03-06,No,10,8,9,3,2017-03-17,"Satisfied ",Dissatisfied,Dissatisfied,2,0,"Needs Improvement",5,4
D077-169C,Gustavo,Chatel,Male,46,"Some Travel",Sales,20,CA,"Black or African American","High School ","Technical Degree","Sales Executive",Married,150731,2,No,2012-03-06,No,10,8,9,3,2016-03-17,Neutral,"Very Satisfied",Neutral,2,2,"Meets Expectation",5,5
63DA-AA21,Diannne,Choules,Female,43,"Some Travel",Technology,35,CA,White,"Bachelors ","Computer Science","Engineering Manager",Divorced,436813,2,No,2012-03-07,No,10,8,9,7,2020-02-23,Neutral,"Satisfied ",Neutral,1,3,"Needs Improvement",4,4
63DA-AA21,Diannne,Choules,Female,43,"Some Travel",Technology,35,CA,White,"Bachelors ","Computer Science","Engineering Manager",Divorced,436813,2,No,2012-03-07,No,10,8,9,7,2019-02-23,Neutral,Dissatisfied,"Satisfied ",2,0,"Exceeds Expectation ",5,5
63DA-AA21,Diannne,Choules,Female,43,"Some Travel",Technology,35,CA,White,"Bachelors ","Computer Science","Engineering Manager",Divorced,436813,2,No,2012-03-07,No,10,8,9,7,2018-02-23,"Satisfied ","Satisfied ",Neutral,3,2,"Needs Improvement",4,4
63DA-AA21,Diannne,Choules,Female,43,"Some Travel",Technology,35,CA,White,"Bachelors ","Computer Science","Engineering Manager",Divorced,436813,2,No,2012-03-07,No,10,8,9,7,2017-02-23,"Very Satisfied","Satisfied ",Dissatisfied,3,0,"Needs Improvement",4,4
ACA9-5DC2,Mireielle,Chstney,Female,46,"Frequent Traveller",Sales,14,NY,White,"No Formal Qualifications",Economics,"Sales Executive",Married,205159,1,No,2012-03-07,No,10,1,9,6,2019-12-30,"Very Satisfied","Very Satisfied","Very Satisfied",2,1,"Needs Improvement",5,4
ACA9-5DC2,Mireielle,Chstney,Female,46,"Frequent Traveller",Sales,14,NY,White,"No Formal Qualifications",Economics,"Sales Executive",Married,205159,1,No,2012-03-07,No,10,1,9,6,2018-12-30,"Very Satisfied","Very Satisfied","Very Satisfied",2,1,"Above and Beyond",3,2
ACA9-5DC2,Mireielle,Chstney,Female,46,"Frequent Traveller",Sales,14,NY,White,"No Formal Qualifications",Economics,"Sales Executive",Married,205159,1,No,2012-03-07,No,10,1,9,6,2017-12-30,"Very Satisfied","Satisfied ","Very Satisfied",3,1,"Needs Improvement",5,5
ACA9-5DC2,Mireielle,Chstney,Female,46,"Frequent Traveller",Sales,14,NY,White,"No Formal Qualifications",Economics,"Sales Executive",Married,205159,1,No,2012-03-07,No,10,1,9,6,2016-12-30,Neutral,Dissatisfied,Dissatisfied,3,1,Unacceptable,3,2
12B5-11CC,Vitoria,MacVaugh,Female,30,"Some Travel",Technology,8,IL,White,"Bachelors ","Information Systems","Software Engineer",Married,70771,1,No,2012-03-08,No,10,9,9,2,2019-11-27,"Very Satisfied","Very Satisfied",Dissatisfied,3,0,"Exceeds Expectation ",4,3
12B5-11CC,Vitoria,MacVaugh,Female,30,"Some Travel",Technology,8,IL,White,"Bachelors ","Information Systems","Software Engineer",Married,70771,1,No,2012-03-08,No,10,9,9,2,2018-11-27,"Satisfied ","Satisfied ","Very Satisfied",1,1,"Above and Beyond",3,2
12B5-11CC,Vitoria,MacVaugh,Female,30,"Some Travel",Technology,8,IL,White,"Bachelors ","Information Systems","Software Engineer",Married,70771,1,No,2012-03-08,No,10,9,9,2,2017-11-27,"Very Satisfied",Dissatisfied,"Very Satisfied",1,1,"Above and Beyond",4,4
12B5-11CC,Vitoria,MacVaugh,Female,30,"Some Travel",Technology,8,IL,White,"Bachelors ","Information Systems","Software Engineer",Married,70771,1,No,2012-03-08,No,10,9,9,2,2016-11-27,"Satisfied ","Very Satisfied",Neutral,1,0,"Above and Beyond",4,4
00A3-2445,Wyatt,Ziehm,Male,30,"Some Travel",Technology,6,CA,"Black or African American","High School ","Computer Science","Machine Learning Engineer",Married,126238,0,No,2012-03-08,No,10,3,6,6,2020-06-18,"Very Satisfied","Satisfied ",Dissatisfied,3,0,"Needs Improvement",3,2
00A3-2445,Wyatt,Ziehm,Male,30,"Some Travel",Technology,6,CA,"Black or African American","High School ","Computer Science","Machine Learning Engineer",Married,126238,0,No,2012-03-08,No,10,3,6,6,2019-06-19,"Satisfied ","Very Satisfied",Neutral,1,1,"Meets Expectation",5,5
00A3-2445,Wyatt,Ziehm,Male,30,"Some Travel",Technology,6,CA,"Black or African American","High School ","Computer Science","Machine Learning Engineer",Married,126238,0,No,2012-03-08,No,10,3,6,6,2018-06-19,"Very Satisfied",Dissatisfied,"Satisfied ",1,0,"Above and Beyond",3,3
00A3-2445,Wyatt,Ziehm,Male,30,"Some Travel",Technology,6,CA,"Black or African American","High School ","Computer Science","Machine Learning Engineer",Married,126238,0,No,2012-03-08,No,10,3,6,6,2017-06-19,"Very Satisfied",Dissatisfied,"Very Satisfied",3,0,"Above and Beyond",5,4
00A3-2445,Wyatt,Ziehm,Male,30,"Some Travel",Technology,6,CA,"Black or African American","High School ","Computer Science","Machine Learning Engineer",Married,126238,0,No,2012-03-08,No,10,3,6,6,2016-06-19,"Satisfied ","Very Satisfied","Satisfied ",2,2,"Above and Beyond",4,3
076F-8AA3,Reese,Dibbert,Male,39,"Some Travel",Technology,5,CA,White,"High School ","Computer Science","Data Scientist",Single,58685,0,No,2012-03-08,Yes,9,6,6,2,2020-04-05,"Very Satisfied",Neutral,"Satisfied ",1,1,"Meets Expectation",3,2
076F-8AA3,Reese,Dibbert,Male,39,"Some Travel",Technology,5,CA,White,"High School ","Computer Science","Data Scientist",Single,58685,0,No,2012-03-08,Yes,9,6,6,2,2019-04-06,"Satisfied ",Neutral,"Very Satisfied",1,1,"Needs Improvement",4,4
076F-8AA3,Reese,Dibbert,Male,39,"Some Travel",Technology,5,CA,White,"High School ","Computer Science","Data Scientist",Single,58685,0,No,2012-03-08,Yes,9,6,6,2,2014-04-07,"Very Satisfied",Dissatisfied,"Very Satisfied",3,0,"Exceeds Expectation ",3,2
076F-8AA3,Reese,Dibbert,Male,39,"Some Travel",Technology,5,CA,White,"High School ","Computer Science","Data Scientist",Single,58685,0,No,2012-03-08,Yes,9,6,6,2,2018-04-06,Neutral,"Very Satisfied",Dissatisfied,1,1,"Exceeds Expectation ",3,3
076F-8AA3,Reese,Dibbert,Male,39,"Some Travel",Technology,5,CA,White,"High School ","Computer Science","Data Scientist",Single,58685,0,No,2012-03-08,Yes,9,6,6,2,2017-04-06,"Satisfied ",Neutral,"Very Satisfied",2,1,"Meets Expectation",3,3
076F-8AA3,Reese,Dibbert,Male,39,"Some Travel",Technology,5,CA,White,"High School ","Computer Science","Data Scientist",Single,58685,0,No,2012-03-08,Yes,9,6,6,2,2016-04-06,Neutral,Dissatisfied,Neutral,3,2,"Exceeds Expectation ",4,3
3F19-FC5A,Hy,Trevance,Male,35,"Some Travel",Sales,29,NY,White,Doctorate,Marketing,"Sales Executive",Divorced,182764,2,Yes,2012-03-10,No,10,7,9,9,2020-09-15,"Satisfied ",Dissatisfied,"Very Satisfied",3,3,"Exceeds Expectation ",4,3
3F19-FC5A,Hy,Trevance,Male,35,"Some Travel",Sales,29,NY,White,Doctorate,Marketing,"Sales Executive",Divorced,182764,2,Yes,2012-03-10,No,10,7,9,9,2019-09-16,"Satisfied ",Dissatisfied,"Very Satisfied",3,1,"Exceeds Expectation ",5,4
3F19-FC5A,Hy,Trevance,Male,35,"Some Travel",Sales,29,NY,White,Doctorate,Marketing,"Sales Executive",Divorced,182764,2,Yes,2012-03-10,No,10,7,9,9,2018-09-16,"Very Satisfied","Very Satisfied",Dissatisfied,1,2,"Needs Improvement",4,4
3F19-FC5A,Hy,Trevance,Male,35,"Some Travel",Sales,29,NY,White,Doctorate,Marketing,"Sales Executive",Divorced,182764,2,Yes,2012-03-10,No,10,7,9,9,2017-09-16,"Satisfied ",Neutral,Neutral,2,1,"Above and Beyond",5,4
3F19-FC5A,Hy,Trevance,Male,35,"Some Travel",Sales,29,NY,White,Doctorate,Marketing,"Sales Executive",Divorced,182764,2,Yes,2012-03-10,No,10,7,9,9,2016-09-16,"Satisfied ","Very Satisfied","Very Satisfied",2,0,"Needs Improvement",3,3
8233-2483,Sheba,McCromley,Female,35,"Some Travel","Human Resources",7,CA,"Mixed or multiple ethnic groups","Bachelors ","Marketing ",Recruiter,Divorced,47995,3,Yes,2012-03-12,No,10,5,6,3,2020-03-13,Neutral,"Satisfied ","Satisfied ",2,3,"Above and Beyond",3,2
8233-2483,Sheba,McCromley,Female,35,"Some Travel","Human Resources",7,CA,"Mixed or multiple ethnic groups","Bachelors ","Marketing ",Recruiter,Divorced,47995,3,Yes,2012-03-12,No,10,5,6,3,2019-03-14,Neutral,"Satisfied ","Very Satisfied",1,3,"Needs Improvement",5,5
